,number,provisional_desig,year,obs
1431216,391,K06F010,2006,703
1431234,391,K06F010,2006,703
1431235,391,K06F010,2006,703
1431236,391,K06F010,2006,703
1431237,391,K06F010,2006,703
1431241,391,K06F010,2006,703
1431242,391,K06F010,2006,703
1431243,391,K06F010,2006,703
1431244,391,K06F010,2006,703
1431310,391,K06F010,2006,703
1431311,391,K06F010,2006,703
1431312,391,K06F010,2006,703
1431313,391,K06F010,2006,703
1431846,393,K09SS0K,2009,G96
1431847,393,K09SS0K,2009,G96
1431848,393,K09SS0K,2009,G96
1431849,393,K09SS0K,2009,G96
1431850,393,K09SS0K,2009,G96
1431851,393,K09SS0K,2009,G96
1431852,393,K09SS0K,2009,G96
1431853,393,K09SS0K,2009,G96
1431858,393,K09SS0K,2009,G96
1431860,393,K09SS0K,2009,G96
1431861,393,K09SS0K,2009,G96
1431862,393,K09SS0K,2009,G96
1431879,393,K09SS0K,2009,G96
1431880,393,K09SS0K,2009,G96
1431881,393,K09SS0K,2009,G96
1431882,393,K09SS0K,2009,G96
1431892,393,K09SS0K,2009,G96
1431893,393,K09SS0K,2009,G96
1431894,393,K09SS0K,2009,G96
1431895,393,K09SS0K,2009,G96
1431899,393,K09SS0K,2009,G96
1431900,393,K09SS0K,2009,G96
1431901,393,K09SS0K,2009,G96
1431902,393,K09SS0K,2009,G96
1431903,393,K09SS0K,2009,G96
1431916,393,K09SS0K,2010,G96
1431917,393,K09SS0K,2010,G96
1431918,393,K09SS0K,2010,G96
1431919,393,K09SS0K,2010,G96
1431996,394,K11G05N,2011,G96
1431997,394,K11G05N,2011,G96
1431998,394,K11G05N,2011,G96
1431999,394,K11G05N,2011,G96
1432006,394,K11G05N,2011,G96
1432007,394,K11G05N,2011,G96
1432008,394,K11G05N,2011,G96
1432009,394,K11G05N,2011,G96
1432083,395,K05JA8D,2005,703
1432084,395,K05JA8D,2005,703
1432085,395,K05JA8D,2005,703
1432086,395,K05JA8D,2005,703
1432183,395,K05JA8D,2005,G96
1432184,395,K05JA8D,2005,G96
1432185,395,K05JA8D,2005,G96
1432186,395,K05JA8D,2005,G96
1432191,395,K05JA8D,2005,703
1432192,395,K05JA8D,2005,703
1432193,395,K05JA8D,2005,703
1432194,395,K05JA8D,2005,703
1432204,395,K05JA8D,2006,703
1432205,395,K05JA8D,2006,703
1432206,395,K05JA8D,2006,703
1432207,395,K05JA8D,2006,703
1432225,395,K05JA8D,2006,703
1432226,395,K05JA8D,2006,703
1432227,395,K05JA8D,2006,703
1432228,395,K05JA8D,2006,703
1432229,395,K05JA8D,2006,G96
1432230,395,K05JA8D,2006,G96
1432231,395,K05JA8D,2006,G96
1432232,395,K05JA8D,2006,G96
1432242,395,K05JA8D,2006,G96
1432243,395,K05JA8D,2006,G96
1432244,395,K05JA8D,2006,G96
1432245,395,K05JA8D,2006,G96
1432246,395,K05JA8D,2006,G96
1432247,395,K05JA8D,2006,G96
1432248,395,K05JA8D,2006,G96
1432249,395,K05JA8D,2006,G96
1432255,395,K05JA8D,2007,G96
1432256,395,K05JA8D,2007,G96
1432257,395,K05JA8D,2007,G96
1432258,395,K05JA8D,2007,G96
1433162,397,K12S06B,2012,703
1433163,397,K12S06B,2012,703
1433164,397,K12S06B,2012,703
1433165,397,K12S06B,2012,703
1433166,397,K12S06B,2012,G96
1433167,397,K12S06B,2012,G96
1433168,397,K12S06B,2012,G96
1433169,397,K12S06B,2012,G96
1433184,397,K12S06B,2012,703
1433185,397,K12S06B,2012,703
1433186,397,K12S06B,2012,703
1433187,397,K12S06B,2012,703
1433188,397,K12S06B,2012,G96
1433189,397,K12S06B,2012,G96
1433190,397,K12S06B,2012,G96
1433191,397,K12S06B,2012,G96
1433192,397,K12S06B,2012,703
1433193,397,K12S06B,2012,703
1433194,397,K12S06B,2012,703
1433195,397,K12S06B,2012,703
1433202,397,K12S06B,2012,703
1433203,397,K12S06B,2012,703
1433204,397,K12S06B,2012,703
1433205,397,K12S06B,2012,703
1433206,397,K12S06B,2012,G96
1433207,397,K12S06B,2012,G96
1433208,397,K12S06B,2012,G96
1433209,397,K12S06B,2012,G96
1433265,397,K12S06B,2012,G96
1433266,397,K12S06B,2012,G96
1433267,397,K12S06B,2012,G96
1433268,397,K12S06B,2012,G96
1433289,397,K12S06B,2012,703
1433290,397,K12S06B,2012,703
1433291,397,K12S06B,2012,703
1433292,397,K12S06B,2012,703
1433336,397,K12S06B,2012,703
1433337,397,K12S06B,2012,703
1433338,397,K12S06B,2012,703
1433339,397,K12S06B,2012,703
1433349,397,K12S06B,2012,703
1433350,397,K12S06B,2012,703
1433351,397,K12S06B,2012,703
1433352,397,K12S06B,2012,703
1433666,398,K09Q040,2009,703
1433667,398,K09Q040,2009,703
1433668,398,K09Q040,2009,703
1433669,398,K09Q040,2009,703
1433676,398,K09Q040,2009,703
1433677,398,K09Q040,2009,703
1433678,398,K09Q040,2009,703
1433742,398,K09Q040,2009,G96
1433743,398,K09Q040,2009,G96
1433744,398,K09Q040,2009,G96
1433745,398,K09Q040,2009,G96
1433826,398,K09Q040,2009,G96
1433827,398,K09Q040,2009,G96
1433828,398,K09Q040,2009,G96
1434191,398,K09Q040,2010,703
1434192,398,K09Q040,2010,703
1434193,398,K09Q040,2010,703
1434194,398,K09Q040,2010,703
1434490,398,K09Q040,2010,703
1434491,398,K09Q040,2010,703
1434492,398,K09Q040,2010,703
1434493,398,K09Q040,2010,703
1437135,401,K06H010,2006,G96
1437137,401,K06H010,2006,G96
1437138,401,K06H010,2006,G96
1437140,401,K06H010,2006,G96
1437153,401,K06H010,2006,G96
1437154,401,K06H010,2006,G96
1437155,401,K06H010,2006,G96
1437156,401,K06H010,2006,G96
1437174,401,K06H010,2006,G96
1437175,401,K06H010,2006,G96
1437176,401,K06H010,2006,G96
1438284,402,K02T050,2005,703
1438285,402,K02T050,2005,703
1438286,402,K02T050,2005,703
1438287,402,K02T050,2005,703
1438300,402,K02T050,2005,703
1438301,402,K02T050,2005,703
1438302,402,K02T050,2005,703
1438303,402,K02T050,2005,703
1439374,403,K07V11Q,2007,703
1439375,403,K07V11Q,2007,703
1439376,403,K07V11Q,2007,703
1439377,403,K07V11Q,2007,703
1439382,403,K07V11Q,2007,703
1439383,403,K07V11Q,2007,703
1439384,403,K07V11Q,2007,703
1439385,403,K07V11Q,2007,703
1439390,403,K07V11Q,2007,703
1439391,403,K07V11Q,2007,703
1439392,403,K07V11Q,2007,703
1439393,403,K07V11Q,2007,703
1439394,403,K07V11Q,2008,703
1439395,403,K07V11Q,2008,703
1439396,403,K07V11Q,2008,703
1439397,403,K07V11Q,2008,703
1439398,403,K07V11Q,2008,703
1439399,403,K07V11Q,2008,703
1439400,403,K07V11Q,2008,703
1439418,403,K07V11Q,2008,G96
1439419,403,K07V11Q,2008,G96
1439420,403,K07V11Q,2008,G96
1439421,403,K07V11Q,2008,G96
1439435,403,K07V11Q,2008,703
1439436,403,K07V11Q,2008,703
1439437,403,K07V11Q,2008,703
1439438,403,K07V11Q,2008,703
1439656,404,K11U020,2011,703
1439657,404,K11U020,2011,703
1439658,404,K11U020,2011,703
1439660,404,K11U020,2011,703
1439683,404,K11U020,2011,703
1439684,404,K11U020,2011,703
1439685,404,K11U020,2011,703
1439686,404,K11U020,2011,703
1439699,404,K11U020,2012,G96
1439700,404,K11U020,2012,G96
1439701,404,K11U020,2012,G96
1439702,404,K11U020,2012,G96
1441245,406,K07R020,2007,703
1441246,406,K07R020,2007,703
1441247,406,K07R020,2007,703
1441248,406,K07R020,2007,703
1441249,406,K07R020,2007,703
1441250,406,K07R020,2007,703
1441251,406,K07R020,2007,703
1441252,406,K07R020,2007,703
1441253,406,K07R020,2007,703
1441289,406,K07R020,2007,G96
1441290,406,K07R020,2007,G96
1441291,406,K07R020,2007,G96
1441293,406,K07R020,2007,G96
1441305,406,K07R020,2007,G96
1441306,406,K07R020,2007,G96
1441307,406,K07R020,2007,G96
1441308,406,K07R020,2007,G96
1441309,406,K07R020,2007,G96
1441310,406,K07R020,2007,G96
1441311,406,K07R020,2007,G96
1441312,406,K07R020,2007,G96
1441337,406,K07R020,2007,G96
1441338,406,K07R020,2007,G96
1441339,406,K07R020,2007,G96
1441340,406,K07R020,2007,G96
1441380,406,K07R020,2007,G96
1441381,406,K07R020,2007,G96
1441382,406,K07R020,2007,G96
1441383,406,K07R020,2007,G96
1441388,406,K07R020,2007,G96
1441389,406,K07R020,2007,G96
1441391,406,K07R020,2007,G96
1441392,406,K07R020,2007,G96
1442376,408,K11R030,2011,703
1442377,408,K11R030,2011,703
1442378,408,K11R030,2011,703
1442379,408,K11R030,2011,703
1442413,408,K11R030,2011,G96
1442414,408,K11R030,2011,G96
1442415,408,K11R030,2011,G96
1442416,408,K11R030,2011,G96
1442444,408,K11R030,2011,703
1442445,408,K11R030,2011,703
1442446,408,K11R030,2011,703
1442447,408,K11R030,2011,703
1442458,408,K11R030,2011,G96
1442459,408,K11R030,2011,G96
1442460,408,K11R030,2011,G96
1442461,408,K11R030,2011,G96
1442473,408,K11R030,2011,703
1442474,408,K11R030,2011,703
1442475,408,K11R030,2011,703
1442476,408,K11R030,2011,703
1443931,409,K05X54A,2005,703
1443933,409,K05X54A,2005,703
1443935,409,K05X54A,2005,703
1443939,409,K05X54A,2005,703
1443940,409,K05X54A,2005,703
1443941,409,K05X54A,2005,703
1443947,409,K05X54A,2006,703
1443948,409,K05X54A,2006,703
1443949,409,K05X54A,2006,703
1443950,409,K05X54A,2006,703
1443951,409,K05X54A,2006,703
1443952,409,K05X54A,2006,703
1443953,409,K05X54A,2006,703
1443954,409,K05X54A,2006,703
1443955,409,K05X54A,2006,703
1443956,409,K05X54A,2006,703
1443957,409,K05X54A,2006,703
1443958,409,K05X54A,2006,703
1443959,409,K05X54A,2006,703
1443960,409,K05X54A,2006,703
1443961,409,K05X54A,2006,703
1443962,409,K05X54A,2006,703
1443963,409,K05X54A,2006,703
1443964,409,K05X54A,2006,703
1443965,409,K05X54A,2006,703
1443966,409,K05X54A,2006,703
1443987,409,K05X54A,2006,703
1443988,409,K05X54A,2006,703
1443989,409,K05X54A,2006,703
1443990,409,K05X54A,2006,703
1444073,409,K05X54A,2006,G96
1444074,409,K05X54A,2006,G96
1444075,409,K05X54A,2006,G96
1444076,409,K05X54A,2006,G96
1444096,409,K05X54A,2006,703
1444097,409,K05X54A,2006,703
1444098,409,K05X54A,2006,703
1444099,409,K05X54A,2006,703
1444132,409,K05X54A,2006,703
1444133,409,K05X54A,2006,703
1444134,409,K05X54A,2006,703
1444135,409,K05X54A,2006,G96
1444136,409,K05X54A,2006,G96
1444137,409,K05X54A,2006,G96
1444138,409,K05X54A,2006,G96
1444254,409,K05X54A,2006,703
1444255,409,K05X54A,2006,703
1444256,409,K05X54A,2006,703
1444257,409,K05X54A,2006,703
1444258,409,K05X54A,2006,703
1444259,409,K05X54A,2006,703
1444260,409,K05X54A,2006,703
1444261,409,K05X54A,2006,703
1444315,409,K05X54A,2006,703
1444316,409,K05X54A,2006,703
1444317,409,K05X54A,2006,703
1444318,409,K05X54A,2006,703
1444419,409,K05X54A,2006,703
1444420,409,K05X54A,2006,703
1444421,409,K05X54A,2006,703
1444422,409,K05X54A,2006,703
1444474,409,K05X54A,2006,703
1444475,409,K05X54A,2006,703
1444476,409,K05X54A,2006,703
1444477,409,K05X54A,2006,703
1444497,409,K05X54A,2006,703
1444498,409,K05X54A,2006,703
1444499,409,K05X54A,2006,703
1444500,409,K05X54A,2006,703
1444511,409,K05X54A,2006,703
1444512,409,K05X54A,2006,703
1444513,409,K05X54A,2006,703
1444514,409,K05X54A,2006,703
1444516,409,K05X54A,2006,703
1444517,409,K05X54A,2006,703
1444518,409,K05X54A,2006,703
1444519,409,K05X54A,2006,703
1445733,410,K05C16R,2005,G96
1445734,410,K05C16R,2005,G96
1445735,410,K05C16R,2005,G96
1445736,410,K05C16R,2005,G96
1445737,410,K05C16R,2005,G96
1445738,410,K05C16R,2005,G96
1445739,410,K05C16R,2005,G96
1445740,410,K05C16R,2005,G96
1446008,411,K07B010,2007,703
1446009,411,K07B010,2007,703
1446010,411,K07B010,2007,703
1446011,411,K07B010,2007,703
1446012,411,K07B010,2007,703
1446013,411,K07B010,2007,703
1446014,411,K07B010,2007,703
1446015,411,K07B010,2007,703
1446016,411,K07B010,2007,703
1446017,411,K07B010,2007,703
1446056,411,K07B010,2007,703
1446057,411,K07B010,2007,703
1446058,411,K07B010,2007,703
1446059,411,K07B010,2007,703
1446090,411,K07B010,2007,703
1446091,411,K07B010,2007,703
1448776,418,K10A050,2010,G96
1448777,418,K10A050,2010,G96
1448778,418,K10A050,2010,G96
1448779,418,K10A050,2010,G96
1449219,420,K09Q010,2009,703
1449220,420,K09Q010,2009,703
1449221,420,K09Q010,2009,703
1449222,420,K09Q010,2009,703
1449223,420,K09Q010,2009,703
1449224,420,K09Q010,2009,703
1449225,420,K09Q010,2009,703
1449226,420,K09Q010,2009,703
1449234,420,K09Q010,2009,703
1449236,420,K09Q010,2009,703
1449238,420,K09Q010,2009,703
1449239,420,K09Q010,2009,703
1449258,420,K09Q010,2009,703
1449259,420,K09Q010,2009,703
1449261,420,K09Q010,2009,703
1449265,420,K09Q010,2009,703
1449269,420,K09Q010,2009,703
1449270,420,K09Q010,2009,703
1449272,420,K09Q010,2009,703
1449273,420,K09Q010,2009,703
1449288,420,K09Q010,2009,703
1449289,420,K09Q010,2009,703
1449290,420,K09Q010,2009,703
1449291,420,K09Q010,2009,703
1449309,420,K09Q010,2009,G96
1449310,420,K09Q010,2009,G96
1449311,420,K09Q010,2009,G96
1449312,420,K09Q010,2009,G96
1449316,420,K09Q010,2009,G96
1449317,420,K09Q010,2009,G96
1449318,420,K09Q010,2009,G96
1449319,420,K09Q010,2009,G96
1449355,420,K09Q010,2009,G96
1449356,420,K09Q010,2009,G96
1449357,420,K09Q010,2009,G96
1449358,420,K09Q010,2009,G96
1449461,421,K09U040,2009,G96
1449462,421,K09U040,2009,G96
1449463,421,K09U040,2009,G96
1449464,421,K09U040,2009,G96
1449542,422,K06S040,2006,703
1449543,422,K06S040,2006,703
1449544,422,K06S040,2006,703
1449545,422,K06S040,2006,703
1449546,422,K06S040,2006,703
1449547,422,K06S040,2006,703
1449586,422,K06S040,2006,703
1449587,422,K06S040,2006,703
1449588,422,K06S040,2006,703
1449589,422,K06S040,2006,703
1449639,422,K06S040,2006,G96
1449640,422,K06S040,2006,G96
1449641,422,K06S040,2006,G96
1449642,422,K06S040,2006,G96
1449643,422,K06S040,2006,703
1449644,422,K06S040,2006,703
1449645,422,K06S040,2006,703
1449646,422,K06S040,2006,703
1449677,422,K06S040,2006,703
1449678,422,K06S040,2006,703
1449679,422,K06S040,2006,703
1449680,422,K06S040,2006,703
1449686,422,K06S040,2006,703
1449687,422,K06S040,2006,703
1449688,422,K06S040,2006,703
1449690,422,K06S040,2006,G96
1449691,422,K06S040,2006,G96
1449693,422,K06S040,2006,G96
1449828,423,K08C94L,2008,G96
1449829,423,K08C94L,2008,G96
1449830,423,K08C94L,2008,G96
1449831,423,K08C94L,2008,G96
1449835,423,K08C94L,2008,G96
1449836,423,K08C94L,2008,G96
1449837,423,K08C94L,2008,G96
1449838,423,K08C94L,2008,G96
1449839,423,K08C94L,2008,G96
1449840,423,K08C94L,2008,G96
1449841,423,K08C94L,2008,G96
1449842,423,K08C94L,2008,G96
1449843,423,K08C94L,2008,G96
1449844,423,K08C94L,2008,G96
1449845,423,K08C94L,2008,G96
1449846,423,K08C94L,2008,G96
1449853,423,K08C94L,2009,G96
1449854,423,K08C94L,2009,G96
1449855,423,K08C94L,2009,G96
1449856,423,K08C94L,2009,G96
1449857,423,K08C94L,2009,G96
1449858,423,K08C94L,2009,G96
1449859,423,K08C94L,2009,G96
1449860,423,K08C94L,2009,G96
1449861,423,K08C94L,2009,G96
1449862,423,K08C94L,2009,G96
1449863,423,K08C94L,2009,G96
1449864,423,K08C94L,2009,G96
1449869,423,K08C94L,2009,G96
1449870,423,K08C94L,2009,G96
1450041,424,K12S020,2012,G96
1450042,424,K12S020,2012,G96
1450043,424,K12S020,2012,G96
1450044,424,K12S020,2012,G96
1450249,424,K12S020,2012,G96
1450250,424,K12S020,2012,G96
1450251,424,K12S020,2012,G96
1450252,424,K12S020,2012,G96
1450253,424,K12S020,2012,G96
1450254,424,K12S020,2012,G96
1450255,424,K12S020,2012,G96
1450256,424,K12S020,2012,G96
1450279,424,K12S020,2012,G96
1450280,424,K12S020,2012,G96
1450281,424,K12S020,2012,G96
1450282,424,K12S020,2012,G96
1450286,424,K12S020,2012,G96
1450287,424,K12S020,2012,G96
1450288,424,K12S020,2012,G96
1450289,424,K12S020,2012,G96
1450290,424,K12S020,2012,G96
1450561,425,K05W030,2005,703
1450562,425,K05W030,2005,703
1450563,425,K05W030,2005,703
1450564,425,K05W030,2005,703
1450568,425,K05W030,2005,703
1450569,425,K05W030,2005,703
1450570,425,K05W030,2005,703
1450571,425,K05W030,2005,703
1450572,425,K05W030,2005,703
1450573,425,K05W030,2005,703
1450574,425,K05W030,2005,703
1450575,425,K05W030,2005,703
1450576,425,K05W030,2005,703
1450577,425,K05W030,2005,703
1450578,425,K05W030,2005,703
1450579,425,K05W030,2005,G96
1450580,425,K05W030,2005,703
1450581,425,K05W030,2005,G96
1450582,425,K05W030,2005,G96
1450583,425,K05W030,2005,G96
1450654,425,K05W030,2005,703
1450655,425,K05W030,2005,703
1450656,425,K05W030,2005,703
1450657,425,K05W030,2005,703
1450680,425,K05W030,2006,G96
1450681,425,K05W030,2006,G96
1450682,425,K05W030,2006,G96
1450683,425,K05W030,2006,G96
1451691,429,K08Q20P,2008,703
1451692,429,K08Q20P,2008,703
1451693,429,K08Q20P,2008,703
1451694,429,K08Q20P,2008,703
1451695,429,K08Q20P,2008,703
1451696,429,K08Q20P,2008,703
1451697,429,K08Q20P,2008,703
1451698,429,K08Q20P,2008,703
1451707,429,K08Q20P,2008,703
1451708,429,K08Q20P,2008,703
1451709,429,K08Q20P,2008,G96
1451710,429,K08Q20P,2008,703
1451711,429,K08Q20P,2008,G96
1451712,429,K08Q20P,2008,703
1451713,429,K08Q20P,2008,G96
1451714,429,K08Q20P,2008,G96
1451796,429,K08Q20P,2008,703
1451797,429,K08Q20P,2008,703
1451798,429,K08Q20P,2008,703
1451799,429,K08Q20P,2008,703
1451862,429,K08Q20P,2008,703
1451863,429,K08Q20P,2008,703
1451864,429,K08Q20P,2008,703
1451865,429,K08Q20P,2008,703
1451866,429,K08Q20P,2008,703
1451867,429,K08Q20P,2008,703
1451868,429,K08Q20P,2008,703
1451869,429,K08Q20P,2008,703
1452024,429,K08Q20P,2008,703
1452025,429,K08Q20P,2008,703
1452026,429,K08Q20P,2008,703
1452027,429,K08Q20P,2008,703
1452174,429,K08Q20P,2009,703
1452175,429,K08Q20P,2009,703
1452176,429,K08Q20P,2009,703
1452177,429,K08Q20P,2009,703
1452325,430,K11A020,2011,703
1452326,430,K11A020,2011,703
1452327,430,K11A020,2011,703
1452347,430,K11A020,2011,703
1452348,430,K11A020,2011,703
1452349,430,K11A020,2011,703
1452512,430,K11A020,2011,G96
1452513,430,K11A020,2011,G96
1452514,430,K11A020,2011,G96
1452515,430,K11A020,2011,G96
1452528,430,K11A020,2011,G96
1452529,430,K11A020,2011,G96
1452530,430,K11A020,2011,G96
1452531,430,K11A020,2011,G96
1453205,434,K12T08K,2012,G96
1453206,434,K12T08K,2012,G96
1453207,434,K12T08K,2012,G96
1453208,434,K12T08K,2012,G96
1453213,434,K12T08K,2012,G96
1453214,434,K12T08K,2012,G96
1453215,434,K12T08K,2012,G96
1453216,434,K12T08K,2012,G96
1453601,437,K11UL5E,2011,G96
1453602,437,K11UL5E,2011,G96
1453603,437,K11UL5E,2011,G96
1453604,437,K11UL5E,2011,G96
1453605,437,K11UL5E,2011,G96
1453606,437,K11UL5E,2011,G96
1453607,437,K11UL5E,2011,G96
1453608,437,K11UL5E,2011,G96
1453611,437,K21V030,2012,G96
1453612,437,K21V030,2012,G96
1453613,437,K21V030,2012,G96
1453614,437,K21V030,2012,G96
1453615,437,K21V030,2012,G96
1453616,437,K21V030,2012,G96
1453617,437,K21V030,2012,G96
1453618,437,K21V030,2012,G96
1453700,438,K05T020,2005,G96
1453701,438,K05T020,2005,G96
1453702,438,K05T020,2005,G96
1453703,438,K05T020,2005,G96
1453704,438,K05T020,2005,G96
1453705,438,K05T020,2005,G96
1453706,438,K05T020,2005,G96
1453707,438,K05T020,2005,G96
1453708,438,K05T020,2005,G96
1453709,438,K05T020,2005,G96
1453710,438,K05T020,2005,G96
1453711,438,K05T020,2005,G96
1453712,438,K05T020,2005,G96
1453713,438,K05T020,2005,G96
1453714,438,K05T020,2005,G96
1453715,438,K05T020,2005,G96
1453755,438,K05T020,2005,G96
1453756,438,K05T020,2005,G96
1453757,438,K05T020,2005,G96
1453758,438,K05T020,2005,G96
1453768,438,K05T020,2005,G96
1453769,438,K05T020,2005,G96
1453770,438,K05T020,2005,G96
1453771,438,K05T020,2005,G96
1453822,439,K08W96Z,2008,G96
1453823,439,K08W96Z,2008,G96
1453825,439,K08W96Z,2008,G96
1453828,439,K08W96Z,2008,G96
1453844,439,K08W96Z,2008,G96
1453846,439,K08W96Z,2008,G96
1453847,439,K08W96Z,2008,G96
1453848,439,K08W96Z,2008,G96
1454947,442,K11Q030,2011,703
1454948,442,K11Q030,2011,703
1454949,442,K11Q030,2011,703
1454950,442,K11Q030,2011,703
1455027,442,K11Q030,2011,703
1455028,442,K11Q030,2011,703
1455029,442,K11Q030,2011,703
1455030,442,K11Q030,2011,703
1455073,442,K11Q030,2011,G96
1455074,442,K11Q030,2011,G96
1455075,442,K11Q030,2011,G96
1455076,442,K11Q030,2011,G96
1455371,443,K05N110,2005,G96
1455372,443,K05N110,2005,G96
1455373,443,K05N110,2005,G96
1455374,443,K05N110,2005,G96
1455375,443,K05N110,2006,G96
1455376,443,K05N110,2006,G96
1455377,443,K05N110,2006,G96
1455378,443,K05N110,2006,G96
1456008,445,K06S140,2006,G96
1456009,445,K06S140,2006,G96
1456010,445,K06S140,2006,G96
1456011,445,K06S140,2006,G96
1456447,446,K12O030,2012,703
1456448,446,K12O030,2012,703
1456449,446,K12O030,2012,703
1456450,446,K12O030,2012,703
1456527,446,K12O030,2012,703
1456528,446,K12O030,2012,703
1456529,446,K12O030,2012,703
1456530,446,K12O030,2012,703
1456576,446,K12O030,2012,703
1456577,446,K12O030,2012,703
1456578,446,K12O030,2012,703
1456579,446,K12O030,2012,703
1456609,446,K12O030,2012,G96
1456610,446,K12O030,2012,G96
1456611,446,K12O030,2012,G96
1456612,446,K12O030,2012,G96
1456727,447,K08T140,2008,G96
1456728,447,K08T140,2008,G96
1456729,447,K08T140,2008,G96
1456730,447,K08T140,2008,G96
1456731,447,K08T140,2008,G96
1456732,447,K08T140,2008,G96
1456733,447,K08T140,2008,G96
1456734,447,K08T140,2008,G96
1456798,448,K08T130,2008,703
1456799,448,K08T130,2008,703
1456800,448,K08T130,2008,703
1456801,448,K08T130,2008,703
1456802,448,K08T130,2008,703
1456803,448,K08T130,2008,703
1456804,448,K08T130,2008,703
1456805,448,K08T130,2008,703
1457754,450,K04A010,2005,703
1457755,450,K04A010,2005,703
1457756,450,K04A010,2005,703
1457774,450,K04A010,2006,703
1457775,450,K04A010,2006,703
1457776,450,K04A010,2006,703
1457777,450,K04A010,2006,703
1457780,450,K04A010,2006,703
1457781,450,K04A010,2006,703
1457782,450,K04A010,2006,703
1457783,450,K04A010,2006,703
1457807,450,K04A010,2007,703
1457808,450,K04A010,2007,703
1457809,450,K04A010,2007,703
1457810,450,K04A010,2007,703
1457836,451,K06WI2Y,2006,G96
1457837,451,K06WI2Y,2006,G96
1457838,451,K06WI2Y,2006,G96
1457839,451,K06WI2Y,2006,G96
1457840,451,K06WI2Y,2006,G96
1457841,451,K06WI2Y,2006,G96
1457842,451,K06WI2Y,2006,G96
1457843,451,K06WI2Y,2006,G96
1457844,451,K07A020,2007,G96
1457845,451,K07A020,2007,G96
1457846,451,K07A020,2007,G96
1457847,451,K07A020,2007,G96
1457848,451,K07A020,2007,G96
1457849,451,K07A020,2007,G96
1457850,451,K07A020,2007,G96
1457851,451,K07A020,2007,G96
1457852,451,K07A020,2007,G96
1457853,451,K07A020,2007,G96
1457854,451,K07A020,2007,G96
1457855,451,K07A020,2007,G96
1457900,451,K07A020,2007,703
1457901,451,K07A020,2007,703
1457902,451,K07A020,2007,703
1457903,451,K07A020,2007,703
1457920,451,K07A020,2007,703
1457921,451,K07A020,2007,703
1457922,451,K07A020,2007,703
1457923,451,K07A020,2007,703
